,descriptor_name,pearson_correlation,pearson_pvalue,pearson_selection,spearman_correlation,spearman_pvalue,spearman_selection,distance_correlation,distance_selection,mic_correlation,mic_selection,sum_1,sum_2,sum_3,sum_4,sum
121,sum:num_s_unfilled,0.09479370255501404,0.05756873803120871,0,0.2171020992159297,1.1240563284468945e-05,0,0.29917935296782977,0,0.2566832299549858,1,1,0,0,0,1
122,sum:num_s_valence,-0.04020762953828144,0.42141123345221576,0,-0.25278928588505684,2.802248327956722e-07,0,0.22588344901666677,0,0.25344944165541805,1,1,0,0,0,1
123,sum:period,0.005238196423371564,0.9166145047996334,0,0.008399061705205973,0.8666782822853913,0,0.13465800910373837,0,0.15117616283004742,1,1,0,0,0,1
124,sum:specific_heat,-0.006575395689113798,0.8954373980997804,0,0.044248942392585984,0.3762324788751542,0,0.1352669176957907,0,0.4919073960938197,1,1,0,0,0,1
125,sum:thermal_conductivity,0.023319230373830706,0.6411034090504748,0,0.21774647416485152,1.0569763525756925e-05,0,0.15958074374275333,0,0.45521957778921934,1,1,0,0,0,1
126,sum:vdw_radius,0.008019111896618986,0.8726568832586253,0,0.2135563031951821,1.5718181543328707e-05,0,0.1936666131103936,0,0.5034794654649568,1,1,0,0,0,1
127,sum:vdw_radius_alvarez,-0.0033487230321285356,0.9466351990345301,0,0.03972909134376093,0.42696315778803007,0,0.1532486359878102,0,0.4603587897675422,1,1,0,0,0,1
128,sum:vdw_radius_mm3,-0.0018003574052169197,0.9712945747461169,0,0.19591726090395462,7.676429458561968e-05,0,0.1633896571363694,0,0.47109903005602777,1,1,0,0,0,1
129,sum:vdw_radius_uff,-0.011754113649224407,0.8142525788267175,0,0.1513512945632557,0.0023448079016045492,0,0.14717081020018946,0,0.49141132217908345,1,1,0,0,0,1
130,sum:sound_velocity,0.026112019520019646,0.6016681658659813,0,0.21839323171053138,9.9348862607158e-06,0,0.20153590134471994,0,0.5195753404525574,1,1,0,0,0,1
131,sum:Polarizability,0.13339253395557024,0.007402735336331571,0,0.1391005726390706,0.005208177189768229,0,0.22267898862148297,0,0.43324651614195253,1,1,0,0,0,1
132,var:atomic_number,-0.056954097566985745,0.2545800416300366,0,-0.22180654082855847,7.1423311898099996e-06,0,0.24729442106370633,0,0.41597407043549206,1,1,0,0,0,1
133,var:atomic_radius,0.06276456559512801,0.20920829283760017,0,0.05345238034508364,0.2850047262648304,0,0.17900540800077336,0,0.4495688470602669,1,1,0,0,0,1
134,var:atomic_radius_rahm,-0.11326520869306783,0.023134747006126367,0,-0.27633738669884267,1.7673191592347193e-08,1,0.2795578301804065,0,0.4773207106425862,1,1,1,0,0,2
135,var:atomic_volume,0.11902885562567009,0.016959552240147613,0,0.1977737304005812,6.537823817903755e-05,0,0.25448127635776674,0,0.49024014739657706,1,1,0,0,0,1
136,var:atomic_weight,-0.05831411242693332,0.24339357419187832,0,-0.23143664740628137,2.736561375760518e-06,0,0.24642826953209002,0,0.5641425032047181,1,1,0,0,0,1
137,var:boiling_point,-0.17860383392436086,0.00031966119744834663,1,-0.32039727082293984,4.763385820837072e-11,1,0.3110606983738467,1,0.5177281384822042,1,1,1,1,1,4
138,var:bulk_modulus,0.04893669278591258,0.3277238709314291,0,-0.07259190221084767,0.14626589021406503,0,0.14171551231304927,0,0.5322101029460408,1,1,0,0,0,1
139,var:c6_gb,0.11002010729737254,0.027403105851907448,0,0.026975377019443587,0.5897015333670739,0,0.20224677223692927,0,0.4847276832082174,1,1,0,0,0,1
140,var:covalent_radius_cordero,0.03459394020424164,0.4891549155007442,0,-0.044328630453386565,0.37537266622012255,0,0.11435931471675091,0,0.35182590172879996,1,1,0,0,0,1
141,var:covalent_radius_pyykko,0.04879602697838609,0.3291178788156898,0,-0.008453143571480705,0.8658279004458926,0,0.1589180776677677,0,0.47242179032948767,1,1,0,0,0,1
142,var:covalent_radius_pyykko_double,0.0650562622654259,0.1930218385654906,0,0.013575967988529438,0.7861124561878963,0,0.20109443077853284,0,0.4367309561535559,1,1,0,0,0,1
143,var:covalent_radius_pyykko_triple,-0.14261944382480038,0.0041665744938719105,0,-0.28029746597483274,1.0812897420783228e-08,1,0.28894517642889644,0,0.4609358070368966,1,1,1,0,0,2
144,var:covalent_radius_slater,0.031136361859791243,0.5336203085848148,0,-0.08030297061508655,0.10791116738541337,0,0.1774569150671691,0,0.3609133554282609,1,1,0,0,0,1
145,var:density,0.0008896983843742802,0.9858120835518981,0,-0.2516763921526997,3.172283554599909e-07,0,0.2642448230088805,0,0.45011938066422913,1,1,0,0,0,1
146,var:dipole_polarizability,0.12571760622285208,0.011642534697271277,0,0.03556197266316436,0.4770718445288824,0,0.23331382173641285,0,0.47361447178678734,1,1,0,0,0,1
147,var:electron_negativity,0.018593566094863064,0.710137738349803,0,-0.09657374403898443,0.05301575538492629,0,0.1852085570381445,0,0.4443526704096542,1,1,0,0,0,1
148,var:electron_affinity,-0.062085883545625,0.21418474814248964,0,-0.15674493819774987,0.0016190774191406588,0,0.16039603145348355,0,0.4988813256111894,1,1,0,0,0,1
149,var:en_allen,0.021786783360027255,0.6631885689893561,0,-0.023032465880085534,0.6452129251531125,0,0.09043954802441306,0,0.44907874444606943,1,1,0,0,0,1
150,var:en_pauling,0.03237931429222313,0.517404521198992,0,-0.06172867364428907,0.21683790550981158,0,0.17149042056055788,0,0.4395450219985246,1,1,0,0,0,1
151,var:first_ion_en,-0.08613838583041847,0.08454575607675917,0,-0.17394805603463492,0.00045912943152699373,0,0.1576935000251907,0,0.449153099756449,1,1,0,0,0,1
152,var:fusion_enthalpy,0.014745285800166038,0.7681944272909716,0,0.07518284674811651,0.13236317837581255,0,0.1378179260016482,0,0.45731397243138583,1,1,0,0,0,1
153,var:gs_bandgap,-0.14654106600282055,0.003230553528143787,0,-0.17750663913193215,0.00034841786883360506,0,0.22556809464973293,0,0.19952020738971887,1,1,0,0,0,1
154,var:gs_energy,-0.20564885954628573,3.2542935984161014e-05,1,4.7672492555652366e-05,0.9992397325141859,0,0.23084185809500604,0,0.48621200822065264,1,1,1,0,0,2
155,var:gs_est_bcc_latcnt,0.09009367117149819,0.07116570389655294,0,0.13248074814954036,0.007821204687245824,0,0.21566308523002262,0,0.5073260000821158,1,1,0,0,0,1
156,var:gs_est_fcc_latcnt,0.09009367097087437,0.07116570452855762,0,0.13248074814954036,0.007821204687245824,0,0.21566308527163316,0,0.5073260000821158,1,1,0,0,0,1
157,var:gs_volume_per,0.11293520376811421,0.0235407945940705,0,0.1084726591659903,0.029666281642521875,0,0.23831996541845474,0,0.5438452748407496,1,1,0,0,0,1
158,var:hhi_p,-0.15984877337210102,0.0013013631925791625,0,-0.32650882248725493,1.9343200050110237e-11,1,0.340477415588756,1,0.3862460676869368,1,1,1,1,0,3
159,var:hhi_r,0.0618360174527425,0.21603815095577902,0,0.022118908872575293,0.658376411965107,0,0.11389119855662454,0,0.279008930656445,1,1,0,0,0,1
160,var:heat_capacity_mass,0.029280240425602018,0.5583026933861739,0,-0.14853973941147516,0.002830989556046077,0,0.09588481558053429,0,0.4969860797580758,1,1,0,0,0,1
161,var:heat_capacity_molar,0.05862798314438314,0.24086154026070034,0,0.0319937858179306,0.5224068749594795,0,0.1170297093171258,0,0.46581265569187535,1,1,0,0,0,1
162,var:icsd_volume,0.12595434755438967,0.01148494886570474,0,0.0974946819267794,0.05078039254667259,0,0.22797265659060256,0,0.481495300071391,1,1,0,0,0,1
163,var:evaporation_heat,-0.13958761490530874,0.0050512549529104,0,-0.24352772191353592,7.728156469938077e-07,0,0.26158840580603643,0,0.5379890840972884,1,1,0,0,0,1
164,var:heat_of_formation,-0.09969824186937,0.04574933982640846,0,-0.1675765719714411,0.0007426714547820354,0,0.18264725845786806,0,0.4768065165789752,1,1,0,0,0,1
165,var:lattice_constant,-0.09037633816512286,0.0702797836784161,0,-0.15663810850286064,0.0016311831518295852,0,0.23510607409750076,0,0.449057012693903,1,1,0,0,0,1
166,var:mendeleev_number,0.12790324490771002,0.010257729907864584,0,0.0913661830506989,0.06724826214068198,0,0.22237043299987136,0,0.474116526829551,1,1,0,0,0,1
167,var:melting_point,-0.0791056635303059,0.11328312272194296,0,-0.2400165874036812,1.123450321985231e-06,0,0.26922788447536905,0,0.5143123884874635,1,1,0,0,0,1
168,var:molar_volume,0.12012882115135923,0.01596092081667264,0,0.2044473646440767,3.6260850754568425e-05,0,0.24478896543352882,0,0.47713593690015377,1,1,0,0,0,1
169,var:num_unfilled,-0.15658807924382906,0.001636880852772784,0,-0.41402698321940945,4.421794379976604e-18,1,0.4286870639383861,1,0.2687380641233834,1,1,1,1,0,3
170,var:num_valance,-0.001713631315374423,0.9726768086449966,0,0.0029360389978890025,0.9532036303052673,0,0.16313549363892535,0,0.3061692448539113,1,1,0,0,0,1
171,var:num_d_unfilled,-0.08526901717456543,0.08774296421157765,0,-0.18387931847767558,0.00020977500730185028,0,0.24533840771221493,0,0.22109081507282402,1,1,0,0,0,1
172,var:num_d_valence,-0.05965016116553414,0.23274381565957744,0,8.583026133026347e-05,0.9986312036262421,0,0.09178959282858848,0,0.16855794989874975,1,1,0,0,0,1
173,var:num_f_unfilled,-0.027064088907540695,0.588478152450298,0,-0.11446715256820332,0.021706640064699485,0,0.10273724706707907,0,0.14884440775465327,1,1,0,0,0,1
174,var:num_f_valence,-0.09970851610621823,0.04572689982151078,0,-0.2836781353914319,7.06495033394607e-09,1,0.2904481986953701,0,0.2528139611453405,1,1,1,0,0,2
175,var:num_p_unfilled,-0.19615380855639747,7.521608464326956e-05,1,-0.32760119970830015,1.6430153330214087e-11,1,0.4678367455898624,1,0.27181767031035636,1,1,1,1,1,4
176,var:num_p_valence,0.10897728424817221,0.028911272176548198,0,0.09171445364810929,0.06620747965187848,0,0.2831940388039669,0,0.2660192261270171,1,1,0,0,0,1
177,var:num_s_unfilled,0.17831768923199975,0.0003269395947407719,1,0.28558115260266503,5.545906957829501e-09,1,0.320199291573599,1,0.2591998469354073,1,1,1,1,1,4
178,var:num_s_valence,0.17831768923199975,0.0003269395947407719,1,0.28558115260266503,5.545906957829501e-09,1,0.320199291573599,1,0.2591998469354073,1,1,1,1,1,4
179,var:period,-0.04552722442155909,0.3625864314816347,0,-0.1870553705866983,0.0001618686990627683,0,0.22034056309983954,0,0.2007468138589433,1,1,0,0,0,1
180,var:specific_heat,0.06663803465156432,0.18239712703708838,0,-0.07531034294913742,0.13170633018403838,0,0.14334737101887338,0,0.5633114254699185,1,1,0,0,0,1
181,var:thermal_conductivity,0.07473507816469618,0.1346900804152011,0,0.2250489993425296,5.195053163337404e-06,0,0.1444728715026937,0,0.4947909907575287,1,1,0,0,0,1
182,var:vdw_radius,0.09286855681402714,0.0628526325739454,0,0.04455218042911934,0.3729670842074674,0,0.21415959151833885,0,0.3774449496363804,1,1,0,0,0,1
183,var:vdw_radius_alvarez,0.0657643031693097,0.1882112509875301,0,0.02096807388605346,0.675109766762673,0,0.18084742911010523,0,0.5208555798845763,1,1,0,0,0,1
184,var:vdw_radius_mm3,0.07233940546202942,0.1476781679374139,0,-0.02561598776271775,0.6085924360513236,0,0.20860428537141174,0,0.49342099005113016,1,1,0,0,0,1
185,var:vdw_radius_uff,0.030281026295159726,0.544925890836244,0,0.032383202807044736,0.5173541926191315,0,0.12135144398194012,0,0.4314248372048167,1,1,0,0,0,1
186,var:sound_velocity,0.031078168053098022,0.5343857378965204,0,0.03014675389705347,0.5467113669131951,0,0.14256783427801598,0,0.4214223840038794,1,1,0,0,0,1
187,var:Polarizability,0.1261520724488712,0.011354782579619511,0,0.02486841117478694,0.6190943077496135,0,0.23423790593213295,0,0.4716698447391087,1,1,0,0,0,1
188,max:atomic_number,-0.02745055542268021,0.5831622658399948,0,-0.18425593818879257,0.00020346951521555247,0,0.2875139045654458,0,0.44753160881230825,1,1,0,0,0,1
189,max:atomic_radius,0.13057643552702,0.008763931777324149,0,-0.036975645156526946,0.4597226032510543,0,0.26095755654416264,0,0.38364946509588554,1,1,0,0,0,1
190,max:atomic_radius_rahm,-0.06981614755125906,0.16236671225358176,0,-0.17166473335041715,0.0005465400307229424,0,0.2653708545296036,0,0.2671731497953935,1,1,0,0,0,1
191,max:atomic_volume,0.13643645299445978,0.006146774689639593,0,0.08231679048759895,0.09933108417058938,0,0.26056086877191087,0,0.3575505149459621,1,1,0,0,0,1
192,max:atomic_weight,-0.02760759127399415,0.5810086134508775,0,-0.17377366543965023,0.0004653169781635913,0,0.287895173521667,0,0.4476802583139553,1,1,0,0,0,1
193,max:boiling_point,-0.07681902797676796,0.12412355934443138,0,-0.15159655269828942,0.002306236399007478,0,0.24934533363061145,0,0.3883174587477232,1,1,0,0,0,1
194,max:bulk_modulus,-0.013249727260116652,0.7911322573813243,0,0.002463843118236644,0.9607231344867437,0,0.2505182737351182,0,0.395719971172067,1,1,0,0,0,1
195,max:c6_gb,0.10476688876363345,0.035745532473731766,0,0.046800694567915364,0.34930305080772406,0,0.18937217917386673,0,0.41338213883399755,1,1,0,0,0,1
196,max:covalent_radius_cordero,0.10259301067805301,0.03978193108791347,0,-0.04842923412163118,0.3327707987779134,0,0.184971475110468,0,0.31089309346901456,1,1,0,0,0,1
197,max:covalent_radius_pyykko,0.11209810608723458,0.02459852614351185,0,-0.027102501778174033,0.5879487825416732,0,0.23320687114084482,0,0.4100445953685211,1,1,0,0,0,1
198,max:covalent_radius_pyykko_double,0.14305888132311706,0.004050684606343319,0,-0.018034688155230596,0.7184749598279505,0,0.26564231963161594,0,0.3947195408174234,1,1,0,0,0,1
199,max:covalent_radius_pyykko_triple,0.02838525329866225,0.5703984915029787,0,-0.09319912305722299,0.06191793179260723,0,0.16899735659354131,0,0.3706924559473365,1,1,0,0,0,1
200,max:covalent_radius_slater,0.07822932058402988,0.1173463768230829,0,-0.1067650871368043,0.0323476659088107,0,0.2786464912971051,0,0.3026580338879702,1,1,0,0,0,1
201,max:density,-0.05270619271898124,0.29179222705714364,0,-0.21173946056344067,1.8624188962306638e-05,0,0.2692579529115443,0,0.41682787533615095,1,1,0,0,0,1
202,max:dipole_polarizability,0.12440521327472984,0.01255126598874578,0,0.0926839640401281,0.06337961947763411,0,0.22303585224222056,0,0.3798641312208862,1,1,0,0,0,1
203,max:electron_negativity,-0.1123023489984231,0.024336737602447617,0,-0.20723438407679437,2.818641930920442e-05,0,0.20804556827583195,0,0.17852096435325188,1,1,0,0,0,1
204,max:electron_affinity,0.10756965219377701,0.03105953556698375,0,0.09371610949754143,0.060479113214210366,0,0.12814350409327419,0,0.24851841315629247,1,1,0,0,0,1
205,max:en_allen,-0.12922908176599252,0.009490741333682919,0,-0.246450418144857,5.63545637645903e-07,0,0.25485633219077136,0,0.18971996145668113,1,1,0,0,0,1
206,max:en_pauling,-0.11176129924094268,0.025035538235420672,0,-0.20723438407679437,2.818641930920442e-05,0,0.20563396413778384,0,0.17852096435325188,1,1,0,0,0,1
207,max:first_ion_en,-0.16148067455099113,0.0011583456314530954,0,-0.2360239771344832,1.707280686915305e-06,0,0.25092071017757767,0,0.18049693530764718,1,1,0,0,0,1
208,max:fusion_enthalpy,0.07053162949056395,0.15809440567878416,0,0.1045753650407731,0.03608658801275144,0,0.18574274831874746,0,0.25249692249786393,1,1,0,0,0,1
209,max:gs_bandgap,-0.15597135449318256,0.001708632696410096,0,-0.17730318469648287,0.00035400834138319277,0,0.23184039180511873,0,0.19952020738971887,1,1,0,0,0,1
210,max:gs_energy,0.06245244555351041,0.21148646038943938,0,0.11450546797500423,0.021662401028269596,0,0.21813209474764003,0,0.36564647293365715,1,1,0,0,0,1
211,max:gs_est_bcc_latcnt,0.1514488670972544,0.002329392818103321,0,0.0884604139532783,0.07646475145116947,0,0.2621399305652115,0,0.422514487173155,1,1,0,0,0,1
212,max:gs_est_fcc_latcnt,0.1514488671092893,0.002329392816207627,0,0.0884604139532783,0.07646475145116947,0,0.2621399305833212,0,0.422514487173155,1,1,0,0,0,1
213,max:gs_volume_per,0.14771222266955752,0.0029906266457994466,0,0.0884604139532783,0.07646475145116947,0,0.26089738988644395,0,0.422514487173155,1,1,0,0,0,1
214,max:hhi_p,-0.13809739672746552,0.005545296613504847,0,-0.390208705107739,4.526534602712758e-16,1,0.33759251900974047,1,0.339463022844421,1,1,1,1,0,3
215,max:hhi_r,0.14832652821157807,0.0028713615892269006,0,0.08748658489817261,0.07977396587963942,0,0.21313500988891243,0,0.28802362418069816,1,1,0,0,0,1
216,max:heat_capacity_mass,0.029929166453693555,0.5496108322756246,0,-0.1270359089660851,0.010788752744043213,0,0.11629414980780373,0,0.20974725180581097,1,1,0,0,0,1
217,max:heat_capacity_molar,0.06347758757848852,0.204070496110216,0,-0.01441479746754498,0.7732466227732899,0,0.14149243265481984,0,0.3186657533492852,1,1,0,0,0,1
218,max:icsd_volume,0.14749321834771745,0.003034222506783476,0,0.14158306881984786,0.004451846835210487,0,0.25267590595602896,0,0.41272743222660646,1,1,0,0,0,1
219,max:evaporation_heat,-0.05342011126864474,0.2852960343585453,0,-0.14008170864270672,0.004896424623352231,0,0.22336539291355312,0,0.34986718140725415,1,1,0,0,0,1
220,max:heat_of_formation,-0.1148649034959377,0.021251188956797333,0,-0.1718574257340887,0.0005386056647067991,0,0.2508098398574032,0,0.34728759597886494,1,1,0,0,0,1
221,max:lattice_constant,0.05966458919181761,0.2326306351795971,0,0.07724907118819582,0.12202548910373676,0,0.18957319382133364,0,0.2211173587921962,1,1,0,0,0,1
222,max:mendeleev_number,-0.05883499941975415,0.23920166328540743,0,-0.18563227206277316,0.00018190336434854889,0,0.19663875538977324,0,0.17528041665564167,1,1,0,0,0,1
223,max:melting_point,0.01572764683650278,0.753235596590324,0,-0.1397894456040042,0.004987483820237797,0,0.19133761975860036,0,0.35781167748274717,1,1,0,0,0,1
224,max:molar_volume,0.14591450362425962,0.00336596699771112,0,0.10840708205429617,0.02976562612603582,0,0.2600353283447059,0,0.3608913098920403,1,1,0,0,0,1
225,max:num_unfilled,-0.18564883574571772,0.00018165737111899114,1,-0.3684878708371274,2.2496808036537354e-14,1,0.3806553311817548,1,0.30647750388874767,1,1,1,1,1,4
226,max:num_valance,-0.03310644855211481,0.5080374064353036,0,0.018356420332797826,0.7136712757782715,0,0.29048001280608615,0,0.33004323567955596,1,1,0,0,0,1
227,max:num_d_unfilled,-0.08142879904987185,0.10304514621024292,0,-0.18387931847767558,0.00020977500730185028,0,0.24802336191194888,0,0.22109081507282402,1,1,0,0,0,1
228,max:num_d_valence,-0.015766112020826492,0.7526517031907473,0,0.04569015738405696,0.36086953569294433,0,0.09154526583808655,0,0.1625521982954452,1,1,0,0,0,1
229,max:num_f_unfilled,-0.031919573417393377,0.5233726381320126,0,-0.11446715256820332,0.021706640064699485,0,0.10557861910263794,0,0.14884440775465327,1,1,0,0,0,1
230,max:num_f_valence,-0.10492239135307255,0.035470639821070175,0,-0.2836781353914319,7.06495033394607e-09,1,0.3018935777684353,0,0.2528139611453405,1,1,1,0,0,2
231,max:num_p_unfilled,-0.1863740836259224,0.00017118693183015748,1,-0.2044210037691656,3.63467593763546e-05,0,0.3020622856650692,1,0.23439892417181152,1,1,1,1,0,3
232,max:num_p_valence,0.052912694922623245,0.28990309432068573,0,0.08765668049378367,0.07918773926793603,0,0.14307221361584382,0,0.16878759104087612,1,1,0,0,0,1
233,max:num_s_unfilled,0.18600902090625024,0.000176384573506449,1,0.2607681791324001,1.1319835915713905e-07,0,0.3164241669452833,1,0.2566832299549858,1,1,1,1,0,3
234,max:num_s_valence,-0.03287381247208265,0.5110246053750815,0,0.004894237797815226,0.9220719041455049,0,0.09912236678815171,0,0.17963282329871816,1,1,0,0,0,1
235,max:period,0.0066327888945331565,0.8945300171166799,0,-0.1770974438746075,0.00035974654077108805,0,0.20951632864438113,0,0.2095513583003289,1,1,0,0,0,1
236,max:specific_heat,0.04840752061079187,0.33298785998886926,0,-0.08191045347891408,0.1010171828923431,0,0.1266593761634531,0,0.17304362926658828,1,1,0,0,0,1
237,max:thermal_conductivity,0.09163386306075588,0.0664471356710912,0,0.23420817329175028,2.060206091161814e-06,0,0.17214653831183935,0,0.31469651181250935,1,1,0,0,0,1
238,max:vdw_radius,0.14869056608260878,0.002802742760547083,0,0.12808879398701395,0.010147184755370587,0,0.25094952274772525,0,0.31431595783088645,1,1,0,0,0,1
