,ID,Name,MLP_500,MLP_600,MLP_700,MLP_800,MLP_900,MLP_1000
35,mp-1101724,Nb10Pb14O39,0.6284805760844007,0.7037608061894777,0.7615440665469365,0.8080195676296221,0.8282541236704487,0.8456723534955793
36,mp-11019,GaCuO2,-6.64462462900363,-6.640863100338249,-6.634517342552643,-6.626527008484332,-6.617489292503674,-6.607797373694142
37,mp-1103865,BaFe2(PO4)2,4.18470877701001,4.057798491451552,3.9278246149981038,3.8789417288975603,3.823424227742629,3.7515907795554253
38,mp-1104424,Ba8Sb4H2O,-10.249819049500632,-10.10226351957166,-9.974363223820989,-9.864218075344933,-9.766893125611327,-9.679192381531328
39,mp-1105,BaO2,3.7463531791778295,3.8008547398606507,3.8376949227063197,3.861366051539561,3.8750231600101137,3.881478008354192
40,mp-1105484,Sm3FeO6,2.796211237266122,2.8038147467726824,2.836191525965943,2.8737876615180693,2.9160168051695354,2.9511363037696055
41,mp-1105560,YCr4(CuO4)3,0.631489098480669,0.629242239566873,0.6241516832484638,0.6179569288182808,0.6112017688877603,0.6040460303974226
42,mp-1106068,LaCr4(CuO4)3,1.6242619917379932,1.625993517849587,1.625805106622792,1.6243211772247492,1.6220134071758818,1.6171823363099813
43,mp-1106089,Ba2InGaO5,9.808690063728243,9.884722435855839,9.944618780665614,10.001972171223114,10.056245535912346,10.10167647894322
44,mp-1106241,BaTbMn2O5,3.845090731431887,4.033442788037382,4.20065519994209,4.349743499909739,4.482190928197396,4.600383585122717
45,mp-1106293,EuZrO3,1.6532125672282072,1.7012506656843955,1.7444755105677734,1.7860779704073702,1.8208907836695554,1.8509602981469198
46,mp-1120752,K2Fe4O7,8.307466239714698,8.010346767927413,7.7117816021780685,7.430038693418241,7.172121988160839,6.932839576270028
47,mp-1147642,Ba2NbBiO6,2.022439654357817,2.052376612698702,2.08039614784078,2.108154929412778,2.1282673291568246,2.1476287614016787
48,mp-11649,Ca3SiO,-0.9656997423661103,-0.8146442997349089,-0.6726743918079393,-0.5417422716491777,-0.4164610815165727,-0.25312674155937087
49,mp-11651,Yb3SnO,1.7645458099237679,1.9893796939394455,2.1820431529077995,2.338301849865501,2.4762670048549698,2.597527951110941
50,mp-11652,Yb3PbO,1.7491274194341893,1.902754004249143,2.037753952596982,2.1566356288902955,2.261679172765267,2.355038737959093
51,mp-11659,BaTi(BO3)2,9.367897900751078,9.06370148986535,8.780339794734102,8.57719911422605,8.388452517667956,8.213766490621529
52,mp-1172828,WO3,2.157776673575895,2.133176205272815,2.1105283276707416,2.0892383957686196,2.068930030728192,2.049356828833571
53,mp-1172871,Mn7GeO12,1.547966055843629,1.5659098109810596,1.5808975380638333,1.5938714984875606,1.6053879766386836,1.6158072371590197
54,mp-1173546,Nb4Pb3O13,-0.0668636508805026,-0.0780270932474335,-0.09045411057143325,-0.10343081407803122,-0.11556554224112957,-0.12684633024754455
55,mp-1176484,Na2FeO3,11.04147139607958,10.840560264284408,10.662553278619638,10.498237119514885,10.344311460346589,10.20384179249448
56,mp-1176640,LiMnCrO4,8.360596243886183,8.16521090510159,8.009255592630366,7.874649458025546,7.7539875011778205,7.642083467746776
57,mp-1177916,Li2MnCr3O8,6.547875565443616,6.424062381837714,6.315348180678257,6.225733755157299,6.147080044594897,6.076566641915269
58,mp-1178042,Li2CoNi3O8,2.7760848825086204,2.6840003105378467,2.59830004723174,2.507162942281264,2.4149801263255184,2.2900914143242423
59,mp-1178173,Ho2TeO2,13.058938039966991,13.229640586903022,13.376944067888443,13.498635359182083,13.604841687405399,13.69895091256044
60,mp-1178175,Ho2Pb2O7,5.076543712746791,5.009394335642871,4.948601203247645,4.897393734654027,4.850766266574953,4.8067732722191625
61,mp-1178355,Er2TeO2,13.17146857456246,13.322418032238238,13.424416276711504,13.497683463767038,13.560528196159167,13.616027560600331
62,mp-1178365,Dy2Pt2O7,6.524279639811685,6.499308860355023,6.476593879385144,6.455002546135435,6.430561369425383,6.407013755852017
63,mp-1178446,CoPO4,2.854417857473242,2.7853021190549376,2.725323429748857,2.6749558853398203,2.6349149198680606,2.5994486522785176
64,mp-1178513,BaSnO3,12.112944866950015,12.14763797740422,12.170850609465099,12.185367293713623,12.193381823313054,12.196586385489768
65,mp-1182186,BaYMn2O5,2.8367139317919774,2.958831668256232,3.0731043264921714,3.172369319555632,3.2597179212830043,3.3413045824337257
66,mp-1185179,Li10Co4O9,14.710915079085426,14.533647753652962,14.377236142620216,14.238720169583523,14.115999324601997,14.004838133448056
67,mp-1188765,BaErMn2O5,3.082048363524389,3.254588853447215,3.4116575497386292,3.5546585255052165,3.684465450782512,3.800609772211825
68,mp-1188841,BaNb2V2O11,4.818679779289563,4.832425305576675,4.843232590245509,4.85189012273888,4.858851203978962,4.864403439097482
69,mp-1190246,Ir2Pb2O7,17.771812363511643,17.824352856586938,17.867390483324627,17.902433770698508,17.93518523411782,17.96591702994522
70,mp-1190827,Ba2CoGe2O7,1.3400880397334811,1.1948934335084114,1.0870832405545083,0.994819951889392,0.9107593258444048,0.8415116553471121
71,mp-1191117,Gd3SbO7,2.582281788176081,2.630250406454425,2.6731343441387527,2.7114267400653675,2.746632958569553,2.7789844028034723
72,mp-1191189,Cd2Sb2O7,0.4818959007883695,0.5360911711500954,0.583674755034603,0.6264530367675062,0.6655772733562101,0.6986400802992662
73,mp-1191317,Sr2CoGe2O7,0.7450434117300037,0.426640296566671,0.19968702320469844,0.01645739812534054,-0.1264371640894285,-0.24953207089024254
74,mp-1191364,WO3,-0.2147733557938084,-0.23511653473001337,-0.2516955204744261,-0.2631477727723214,-0.2740603354788803,-0.2841620461136146
75,mp-1191402,GdMnGe2O7,1.864654678433139,1.8899112931372346,1.9134110638980886,1.9338285186456141,1.953388165000486,1.9737736506093917
76,mp-1191787,LiCa3OsO6,3.3150557637150566,3.3867626340758896,3.4529605109786514,3.5153719621613573,3.575574168224986,3.63297466264305
77,mp-1191811,BaZnTe2O7,2.1565897706086417,2.153364413789182,2.155508862255252,2.130458057586442,2.1153940491651526,2.105642708809431
78,mp-1191890,Gd3NbO7,0.22913247851273677,0.2606026210238105,0.290236203359023,0.31810536167842185,0.3443005107824838,0.3683094397823833
79,mp-1192011,Sr3(CoO3)2,7.904983529974442,7.76309158979379,7.602660047112929,7.443287220952883,7.302042517331094,7.18299699698153
80,mp-1193130,Na5Nd4Si4O17,3.2765350701342433,3.502200032735256,3.694899415714636,3.837297876029202,3.94939237413794,4.047221899704186
81,mp-1193745,CeAsO4F,11.095724117422783,11.027548930538936,10.976454494672986,10.949456523798338,10.940160212453828,10.93502487737845
82,mp-1194563,SrMn2V2O8,14.726288027339452,14.635757645150868,14.566842226894842,14.491809916590395,14.418295940618814,14.353088373102825
83,mp-1194612,YNb(TeO4)2,-0.5398984387918738,-0.5341337975284343,-0.5309142302952597,-0.5020969666139662,-0.4769424419053542,-0.4530392483569795
84,mp-1194656,MnPb2WO6,8.245510227193183,8.245758035562096,8.246162122411823,8.246716169016969,8.247395269198643,8.248170476551396
85,mp-1194754,Gd2SeOF2,-5.0739901119483655,-5.0518641633046775,-5.03206262280635,-5.012587131804528,-4.987349251118542,-4.963770662413685
86,mp-1195436,Cd3BPO7,2.0284603584515737,1.9378876208643656,1.9136541751035172,1.8837239693339778,1.8370196336060087,1.7949717546155504
87,mp-1195691,GdBe2B5O11,29.379923814423933,29.244938987693068,29.150323645929557,29.08414465851859,29.038349541061493,29.007286406964457
88,mp-1195767,Ca5P3O13,13.317477994175986,13.571547812251415,13.763677323061636,13.910793540480771,14.03057269898614,14.129373619547799
89,mp-1196010,Ho2Nb2S7O30,-2.0137067134401367,-2.030016038117345,-2.044080164256575,-2.0562909782531515,-2.0671608699456065,-2.0771311022362466
90,mp-1196201,Eu5B3O9F,9.076442386010806,9.082546201301565,9.093095895084886,9.11408966674986,9.147697955991678,9.17727848379543
91,mp-1196301,La2Mn(SeO)2,3.488296426058873,3.568533964703813,3.6400361532559367,3.6902283416141373,3.728115554101915,3.766126825256016
92,mp-1196692,Ca5V3O13,22.67787344964027,22.70233959085166,22.718493339722603,22.72784503334401,22.732521337042243,22.74378668455307
93,mp-1196943,La2Zn(SeO)2,1.7342264294295004,1.795133954890543,1.8525884833380433,1.9045092303543014,1.955991867235931,2.005266123359802
94,mp-1197371,BaNd2In2O7,1.0497927630675774,1.1774402072407733,1.281090746708493,1.3506604457486908,1.4138266661701155,1.4867994797823338
95,mp-1197438,Pr3Fe5O12,-0.6559150071056662,-0.590658145830652,-0.5304954484192047,-0.47417876998993613,-0.41898069591123044,-0.3656544131991196
96,mp-1197485,Bi2W2O9,1.0160599261535674,0.9817098303356097,0.9553244901235208,0.9335494518403297,0.9127096124601076,0.8920731258689688
97,mp-1197728,Fe2B(PO4)3,2.655267364554802,2.5290601790648277,2.4185809631767072,2.3219940820261775,2.232920503010392,2.1495399837899805
98,mp-1198371,NdCO4,1.607893193874045,1.6157423735938212,1.622875631149968,1.6301052087016434,1.6378492166991787,1.6462904442276973
99,mp-1198513,Pr2Nb2S7O30,0.9937480595504987,0.9510349524482505,0.9171122708927554,0.888304056630152,0.8631117642328648,0.8406170721370806
100,mp-1199771,Ce2Nb2S7O30,6.5012770794126356,6.349130868796141,6.236978645722466,6.152071936546604,6.086323237522488,6.034352623240136
101,mp-1200479,BaLuCo4O7,2.999213859045438,2.982770864583255,2.9655332661283924,2.951819912407326,2.9408509216055077,2.936088274307301
102,mp-1200651,BaLa2Ti3O10,-0.2979161526466402,-0.23475288262784522,-0.17763036328875048,-0.1256952925896938,-0.0785034066064255,-0.038106805341527314
103,mp-1200852,NaTi2(AsO4)3,5.0519089556968675,4.979105429495308,4.879631127202976,4.799325944422177,4.72861895595126,4.656652139721033
104,mp-1201050,Sm2Nb2S7O30,-0.4476705870738681,-0.47439923966585795,-0.49623209494093035,-0.5148297164241616,-0.5311379237265096,-0.545700993643394
105,mp-1201314,Li8Be6P7O29,20.0521210277734,20.012196919135647,19.981983839625677,19.95843828798453,19.939652408288097,19.924349282787254
106,mp-1201443,Cs3Nb9(TeO8)4,1.247653443011441,1.2672032830470035,1.2852001335622694,1.3026450956676348,1.3189486341351495,1.3344111869909798
107,mp-1201675,Sr2Mn2SeO4,9.762880201679023,9.934974384246152,10.047214161198447,10.116213016676584,10.154285855190798,10.16925140409536
108,mp-1201849,Nd3Fe5O12,0.9211214145497987,0.9808210869506334,1.0386357233532895,1.0946819975132742,1.149593276529198,1.2067486567115737
109,mp-1202070,Er2Nb2S7O30,-2.202937069923273,-2.223484463894049,-2.240123886115169,-2.2525840394391246,-2.2637629473458722,-2.2706919970176727
110,mp-1202223,WO3,8.005299522321463,7.992107628029605,7.985067461158319,7.9790683878799955,7.973947097863521,7.969562103113641
111,mp-1202258,Nd2Nb2S7O30,0.6243641651317465,0.5860179034099114,0.5531947452506171,0.5246139549793466,0.4994380699308628,0.47695427261322665
112,mp-1202414,Nd10Se14O,-4.76347933005844,-4.701421783159256,-4.639904867891603,-4.586003312257479,-4.5363401985970535,-4.490161762352078
113,mp-1202692,Eu5B3ClO9,10.461061612867518,10.504806350762701,10.542415149641881,10.589198181431158,10.62975631192275,10.664993455291034
114,mp-1203289,CsGeSbO5,2.8363782569098004,2.909311602139632,2.9733323298944954,3.0268127596493777,3.0741809593439084,3.116931268629194
115,mp-1203636,BaPr2In2O7,-1.4968456482160755,-1.3459397697948554,-1.2176776844698056,-1.1081624308287839,-1.0118229659885496,-0.9245946104353485
116,mp-1204194,Gd3MoO7,-3.6752756825759634,-3.6469598590955132,-3.620211498054388,-3.594856902937964,-3.5706854417240574,-3.5476207263248605
117,mp-1204213,Tb2Nb2S7O30,-1.5654051425375144,-1.583881512298572,-1.5997490633505773,-1.6143303245289502,-1.6316237483120026,-1.6469530044432896
118,mp-1204264,In12Ga4Ir2O15,6.530737141493457,6.621932004180256,6.668425438514688,6.700485575174953,6.720619717035359,6.739235990261808
119,mp-1204595,Gd4Si2S3O7,-2.705269293629565,-2.6503902923544427,-2.597246236062782,-2.5493507839094662,-2.5049615032851196,-2.4648037202734403
120,mp-1204935,Dy2Nb2S7O30,0.9820173244708922,0.9656486464163646,0.9523494115544707,0.9431614013182913,0.9371757486677449,0.9297673045238478
121,mp-1205188,NdCO4,1.7330791785810296,1.7409283582998036,1.747999794495547,1.7551666127267136,1.762865510333122,1.7713067378597345
122,mp-1205330,Ca3SiO,-1.7226901130996572,-1.6085584059558138,-1.5119418149246617,-1.430768636501616,-1.3490446250453059,-1.2738083576673396
123,mp-1205336,BaMnO3,5.524830488078494,5.512010430087383,5.487169241170511,5.4598349974507165,5.431345319449586,5.397990528567749
124,mp-1205366,LuRhO3,7.79641707889992,7.735267093334517,7.676336730328722,7.621681660857351,7.571887655248761,7.525837214864954
125,mp-1205468,BaNb8O14,4.166776762601048,4.216335604341467,4.2617672069685115,4.303770187970267,4.342873520351126,4.379497024283458
126,mp-1205507,Eu2MgWO6,4.511617815759095,4.544996789970335,4.5721290654060915,4.594778875043023,4.615729157933892,4.634496714647372
127,mp-1205650,Ba2TaTlO6,11.268792677995949,11.28392966713014,11.294943145523341,11.302981444108712,11.309012578288874,11.31343572773368
128,mp-1205671,Ba2TaFeO6,10.431998660593935,10.197461187189106,9.971798638292166,9.779523559038362,9.609798177925873,9.457474905204302
129,mp-1205690,Sr2NbCrO6,3.160549743971655,3.200620161680231,3.2247332046029507,3.2395202602768314,3.2504794784155995,3.2587424864165353
130,mp-1205767,Sr2MnReO6,9.954127179374765,9.78802642543781,9.638617026573543,9.505750658427555,9.391224647579065,9.290303597442042
131,mp-1205825,Ba2MgMoO6,4.316023442018855,4.324736466417446,4.330756278983051,4.334039181788876,4.335308343639001,4.334854712256299
132,mp-1205833,Ba2NbRhO6,4.987165914944602,5.0122069938859655,5.036052567208009,5.057116701813253,5.075501440359761,5.084237764217255
133,mp-1205934,Ba2YbMoO6,0.6615362498188242,0.7432494648534546,0.8193809999663612,0.8904687841139154,0.9556115841732022,1.0179783024636964
134,mp-1205947,Eu2TaAlO6,7.4773092533814,7.518312428389746,7.551813121802804,7.571878225593117,7.58052542296119,7.588601419454217
135,mp-1205991,LaBi2ClO4,9.774824568433665,9.932249689013453,10.07549344309994,10.200965484004646,10.311896677732944,10.406222356354732
136,mp-1206097,Ba2ZnMoO6,6.438731978487261,6.154803202762235,5.83706197124064,5.540102379780586,5.2714052964212685,5.024152639101209
137,mp-1206536,Ba2InSbO6,10.23952708092042,10.35711913293056,10.458972447185829,10.546956270575095,10.62301891025215,10.68834449296477
138,mp-1206645,Sr2TiMnO6,6.94017901478054,6.764179803140687,6.590511482531098,6.430378220110077,6.287511404440913,6.159567770940032
139,mp-1206730,Sr2MgMoO6,3.855907803933625,3.8792939178560544,3.8992264619248336,3.9163471255516855,3.931847334068832,3.946618498297253
140,mp-1206825,Lu2SeO2,5.954384136460242,6.021658666607598,6.116587835225793,6.212225450122108,6.297941106485118,6.374257087267729
141,mp-1207040,Ba2InOsO6,9.334588524069783,9.196822746241876,9.065233825750411,8.989192176915145,8.940568161086626,8.902306843753397
142,mp-1207110,K2TaNbO6,5.676607016968258,5.70284425599453,5.7203463568837964,5.725170941666797,5.733399067723089,5.742669273335923
143,mp-1207114,K2TaNbO6,5.6610605852802545,5.680687883564551,5.700586285021162,5.706140627518981,5.711451999162896,5.71676616487527
144,mp-1207469,ZnCuAsO5,-0.761679071249533,-0.8688211732306131,-0.9569020015570123,-1.0430831302448271,-1.1167332565957757,-1.1791846232969707
145,mp-1207629,YRhO3,3.4913867080608774,3.470116010495913,3.4508022056095746,3.4331423245000443,3.4160607982580844,3.400142788928922
146,mp-1207651,YMnFeO5,-3.0815569208117215,-3.0825772452985545,-3.081205944080548,-3.0773381643610453,-3.0670623736705713,-3.0511356068818714
147,mp-1207705,TmRhO3,6.02834819866199,6.007582729760729,5.988697066335037,5.971149863112868,5.954585442682593,5.938762523755586
148,mp-1207709,YMnGaO5,8.92249235543481,8.995485522894585,9.048011876654495,9.08962711375924,9.124051335811256,9.155333021122809
149,mp-1208390,Ta6Bi2O19,5.941300791298086,5.943428248892678,5.935800539162542,5.926652804436588,5.917017199827368,5.907478771946869
150,mp-1208610,Sr5P3O13,8.817486642493323,8.960137867405082,9.074913610077509,9.161688070292964,9.226807452405163,9.275060856525576
151,mp-1208663,SrP2PdO7,6.091199622387176,6.071397927980436,6.054798950906227,6.040366575023923,6.027746319379445,6.016729208935719
152,mp-1208733,Sr2TaCoO6,7.689086996794798,7.434088493149052,7.21968679582524,7.037253152454894,6.887237383376161,6.757121099907581
153,mp-1208736,Sr2ScBiO6,12.251836542852377,12.151080337203277,12.06265154685271,11.985340985348698,11.917829493154938,11.869653212733258
154,mp-1208742,Sr4Mn3BO10,11.491520750276036,11.645600676420012,11.76939645128749,11.868439963028846,11.941651820787571,11.994811385228472
155,mp-1208834,Sr2CrSbO6,-0.5909576918937361,-0.5954364156895131,-0.6015333808581019,-0.6079309020682829,-0.6154837431058865,-0.622998024007182
156,mp-1209329,PrVO3,-0.6277383164587033,-0.5844399351444508,-0.5349801191645079,-0.48522332411700775,-0.44405720884157074,-0.4074569891826184
157,mp-1209583,Rb2LaNb5O15,0.4218228613656684,0.45718139925820844,0.4885493411633012,0.5176182800746784,0.5449478580715937,0.5709271540678232
158,mp-1209643,Sm3Sc2(FeO4)3,1.6886293970194979,1.746980604868066,1.8032885852888305,1.8594425027301673,1.916120495865358,1.9750114750887815
159,mp-1209848,Nd2Pd2O5,5.794542535787741,5.7182425100162355,5.649139445220613,5.586236718645,5.530974038627671,5.477900030673506
160,mp-1209906,NdSO,5.313948854345955,5.5039621890257076,5.608313797407184,5.688845930662531,5.758853758099787,5.812145684286484
161,mp-1209949,Pr3Sc2(FeO4)3,-4.090625542908398,-4.076695915837316,-4.066179869774104,-4.057857456591312,-4.051296140024367,-4.045581285946121
162,mp-1210064,Nd2Ta3(SeO4)2,0.8504314394546378,0.954369645839129,1.0667123011711546,1.1584274383803699,1.2326403423501557,1.2829702695911953
163,mp-1210188,Nd2Ti3(BiO6)2,3.2154977544721937,3.2488264442047057,3.2914753850179514,3.339043526980436,3.3886028326936595,3.438915827898227
164,mp-1210576,Nd3Sc2(FeO4)3,-2.1146191529556075,-2.077747578516649,-2.0422537261982847,-2.00860477872344,-1.9716995874669982,-1.9305660446294088
165,mp-1210610,MgZn7O8,5.721277226647826,5.669934845031356,5.6294881027325046,5.59299299129207,5.562752470555163,5.5379410564326985
166,mp-1210634,MgFeBO4,9.25727796020618,9.12988256381126,9.00991968673133,8.898284969213792,8.79376268276589,8.701073392420774
167,mp-1210817,MnAlSiO5,7.547135504647433,7.477213723158985,7.4173436927770195,7.369575281691611,7.3330196335861935,7.298948970683541
168,mp-1210873,MnAlBiO5,5.027755506791853,5.0614874427452134,5.089576992389993,5.1137085049406705,5.134933586693733,5.156047552829522
169,mp-1211326,KSmTiO4,1.9237898983502668,1.9957168032793668,2.05811166019859,2.113811690385615,2.16146954797375,2.2023467799726815
170,mp-1211470,Mn3Al2(GeO4)3,6.879281409803732,6.742256768078973,6.635882209031298,6.550656679436072,6.477726770677655,6.414192853286596
171,mp-1211538,KNdTiO4,3.9491627015543256,4.064295931571446,4.164549861368645,4.251901880405733,4.327953438695277,4.3952212488131135
172,mp-1211581,La2Ta3(SeO4)2,0.9296969410843893,1.0577000757176478,1.1387063381191918,1.205199039000258,1.2623284252003537,1.3192190425637662
173,mp-1211763,KGdTiO4,1.6786829037069844,1.7096021478327679,1.7369180261894268,1.7614124050701045,1.783443086601856,1.804770086335968
174,mp-1211901,KLaTiO4,5.054390323016296,5.232246688495175,5.384972480279488,5.527299301108717,5.652125597155979,5.7607988423376995
175,mp-1212108,HoRhO3,6.456136430125659,6.441397472588034,6.428124071447313,6.416784955874862,6.402925186785748,6.3873313314765054
176,mp-1212488,GdCrGeO5,-4.064971511279254,-4.0604008990619995,-4.055198307455807,-4.049192830610266,-4.04231478839782,-4.034815134824736
177,mp-1212640,GdInO3,1.431570270041504,1.5550106143811813,1.6681406332152942,1.7540556395886986,1.8277864335965757,1.8938850849954427
178,mp-1212781,Eu5P3O12F,2.630534874026794,2.561946222538621,2.504607448716986,2.4878170379503106,2.473594559437312,2.457193590714754
179,mp-1212884,DyRhO3,5.34424610663465,5.319227080589633,5.298173072986288,5.280053706324489,5.263372089612438,5.247835062145291
180,mp-1212984,DyMnFeO5,-2.6584472447758363,-2.6436110486179705,-2.627937512157958,-2.6123747174447365,-2.595347732044832,-2.5786196191058983
181,mp-1213012,Eu(PO3)3,-2.314128148736954,-2.2749469106650877,-2.24195049171592,-2.2135306655389035,-2.1886938200090174,-2.1670005665307768
182,mp-1213022,ErRhO3,6.63506053873376,6.62037020701733,6.60698849552339,6.594515108601448,6.583659396183074,6.5754629977706545
183,mp-1213032,ErMnFeO5,-2.544149596196839,-2.5385861138943504,-2.5312000879078016,-2.5229700544931775,-2.5144018481286983,-2.505652426786201
184,mp-1213328,Eu3Sc2Al3O12,6.168934935738782,6.327303090449386,6.47445223993313,6.610684712170586,6.7379329980373095,6.858332955483728
185,mp-1213641,GdZr6(PO4)9,8.143436271401205,8.082391914125159,8.035404558070105,7.9976926820989,7.966347997574638,7.941673712769111
186,mp-1213979,Cd3Ga2(GeO4)3,2.344058329283563,2.4599210126511024,2.544619955909386,2.6074849777720543,2.658604833387293,2.6951800532907453
187,mp-1214074,CaMnGeO4,15.847863924387541,16.17305608919891,16.4690836617518,16.714295198422302,16.928248461023447,17.11636567442035
188,mp-1214389,BaPb3O4,16.58318059886727,16.648590242470608,16.690673519295572,16.714902484988944,16.72585178503371,16.727006607022563
189,mp-1214414,BaP2PdO7,5.833380507271272,5.824557451911882,5.808660995414839,5.788401909812975,5.760401854537073,5.7298356547271005
190,mp-1214461,Ba4Li(BiO4)3,-0.08632025571507217,-0.09670466706564572,-0.10817660440510789,-0.12122465205352949,-0.1352463892355521,-0.15000661707022567
191,mp-1214485,Ba3Ta2CoO9,8.545866063519684,8.26847960772356,8.01888168541872,7.792766790804017,7.591749674217386,7.416732372784946
192,mp-1214487,Ba3ZnSb2O9,1.5818842268659785,1.5203304438256433,1.4808883481132007,1.459161701297075,1.4482220388066254,1.4450815957225718
193,mp-1214505,Ba3Ta2MnO9,9.349604625138245,9.253086832497134,9.165476466043362,9.073671482138762,8.981304738816634,8.892270054994547
194,mp-1214531,Ba5Cr3O12F,6.724131370623131,6.358137542422006,6.0473115443337955,5.794198532133456,5.553875855176794,5.27325749172365
195,mp-1214566,Ba3CoO5,4.863904499647103,4.6704176863690785,4.489714105990168,4.319503045046775,4.150721912582942,3.991817685862661
196,mp-1214575,Ba5Mn3O12F,6.569200615365431,6.434639879476491,6.309700519401347,6.184215846703492,6.051100712099684,5.923148595161987
