,ID,Name,RF_500,RF_600,RF_700,RF_800,RF_900,RF_1000
197,mp-1214967,Al2Cd3(GeO4)3,4.813485576923072,3.5276057692307647,3.247624999999996,2.3801730769230747,1.2571105769230764,0.7205721153846161
198,mp-1215138,Cd3Fe2(GeO4)3,2.9830576923076935,1.7520528846153836,0.7355096153846158,0.466432692307693,-0.13128365384615373,-0.2923125
199,mp-1215623,ZnFe4CoO8,5.119100961538458,3.9334903846153852,2.324115384615384,0.6973605769230778,0.3622692307692309,-0.005168269230769198
200,mp-1215675,Zn4CoO5,5.195591346153845,3.949144230769228,2.7237115384615374,0.8308076923076924,0.10790865384615402,-0.4217355769230768
201,mp-1215745,Zn3Fe8CoO16,5.081057692307687,3.665706730769231,2.030490384615384,0.7876009615384624,0.225798076923077,0.02090384615384621
202,mp-1215777,Zn2CrFe3O8,5.4237788461538425,4.925682692307689,4.4803124999999975,3.0475240384615385,1.1740048076923058,0.2266490384615385
203,mp-1215826,Zr2Sb2Pb4O13,1.5451105769230793,1.537846153846156,1.5546057692307715,1.5944326923076946,1.6002980769230792,1.625798076923079
204,mp-1215842,ZnFe8Co3O16,5.0984326923076875,3.7787548076923088,2.5836634615384613,0.7895961538461531,0.5656730769230779,-0.012322115384615306
205,mp-1216201,Y2CrSbO7,-0.8748846153846144,-0.8748846153846144,-0.8748846153846144,-0.8748846153846144,-0.8748846153846144,-0.8748846153846144
206,mp-1216330,VFeSbO6,-0.9420865384615378,-0.9420865384615378,-0.9420865384615378,-0.9420865384615378,-0.9420865384615378,-0.9420865384615378
207,mp-1216357,VFe2(CuO2)3,5.141480769230764,5.1437067307692255,5.1435192307692255,5.142432692307688,5.142432692307688,5.142432692307688
208,mp-1216682,TiNi4GeO8,3.713822115384609,3.2575817307692256,2.7144374999999976,1.4035384615384605,0.5073269230769237,0.4644903846153849
209,mp-1216859,TiCrSbO6,-0.9614807692307683,-0.9614807692307683,-0.9614807692307683,-0.9614807692307683,-0.9614807692307683,-0.9614807692307683
210,mp-1217119,Ti2MnNiO6,5.665596153846151,5.676697115384612,5.676697115384612,5.676807692307689,5.677985576923073,5.677985576923073
211,mp-1217219,Ti2Sb2Pb4O13,2.4548365384615414,2.4548365384615414,2.4548365384615414,2.4548365384615414,2.4548365384615414,2.4548365384615414
212,mp-1217713,Tb2MnSbO7,1.5450000000000017,2.0393557692307693,2.3546153846153857,3.013110576923078,3.4718509615384607,3.8754374999999976
213,mp-1217731,Tb2CrSbO7,0.9669999999999994,0.9669999999999994,0.9669999999999994,0.959317307692307,0.9543990384615378,0.9543990384615378
214,mp-1217847,SrTi4Bi4O15,4.2171394230769215,3.5785432692307686,2.8080576923076936,2.6793557692307712,2.4203173076923075,2.194711538461541
215,mp-1218072,Ta4FeCoO12,5.822653846153845,4.293576923076921,3.516591346153846,3.311057692307692,3.1003750000000005,2.6315528846153855
216,mp-1218132,Ta3Sb(PO4)6,3.771826923076923,3.7738942307692307,3.7860192307692304,3.7738942307692307,3.769298076923077,3.7700528846153847
217,mp-1218137,SrNdCrO4,1.9786009615384623,1.9786009615384623,1.9786009615384623,1.9709182692307696,1.9709182692307696,1.9729038461538468
218,mp-1218189,SrLaCrO4,0.7564567307692308,0.7564567307692308,0.7564567307692308,0.7504134615384618,0.7504134615384618,0.7523990384615385
219,mp-1218382,Sr4Bi2O,5.155499999999998,5.202596153846153,5.20360096153846,5.20360096153846,5.20360096153846,5.20360096153846
220,mp-1218412,Sr4TaFeO8,5.617913461538459,5.53883173076923,5.402701923076925,4.337682692307693,4.180879807692308,3.966706730769232
221,mp-1218429,Sr4Fe3ReO12,5.5961490384615376,4.2401778846153855,3.7636778846153898,2.762139423076924,2.271990384615385,1.9537788461538477
222,mp-1218440,Sr3Fe2TeO9,5.292370192307688,4.284466346153848,3.7948317307692343,2.581600961538461,1.2515432692307678,0.04212980769230777
223,mp-1218456,Sr4NbCoO8,0.9974903846153839,0.9765096153846149,0.9712307692307688,0.972538461538461,0.9526538461538461,0.9526538461538461
224,mp-1218569,Sr5Zn(PbO4)3,1.7923653846153855,1.7738894230769238,1.8279375000000007,1.8279375000000007,1.8279375000000007,1.8279375000000007
225,mp-1218606,Sr5As3O13,5.980995192307693,5.980995192307693,5.984725961538462,5.984725961538462,5.984725961538462,5.984725961538462
226,mp-1218652,Sr5V3O13,5.904682692307691,5.90335096153846,5.459312499999995,5.387894230769226,5.21477403846154,5.060004807692309
227,mp-1218679,SrCr9Ga3O19,1.8452403846153838,0.8206586538461541,0.8881057692307693,0.9367211538461542,0.6939951923076924,0.5060769230769229
228,mp-1218686,Sr2TiMnO6,4.646552884615381,4.361783653846155,2.995168269230767,2.4740576923076905,1.0336105769230761,0.259735576923077
229,mp-1218705,Sr2TaFeO6,6.241100961538464,5.843187499999998,5.749293269230766,5.535509615384616,4.265259615384614,4.190350961538463
230,mp-1218740,Sr2NbCoO6,1.951572115384616,1.951572115384616,1.9555961538461548,1.9493461538461547,1.943307692307693,1.93523076923077
231,mp-1218741,Sr2NbFeO6,-0.9110240384615385,-0.9178701923076924,-0.9211394230769231,-0.9146105769230767,-0.9205624999999997,-0.9236249999999999
232,mp-1218746,Sr2MnNbO6,-0.028875000000000033,-0.01493269230769238,0.16825,0.24203846153846145,0.5455144230769234,0.8253750000000003
233,mp-1218763,Sr2MnSbO6,6.548971153846157,6.548971153846157,6.548971153846157,6.548971153846157,6.550293269230773,6.550293269230773
234,mp-1218828,Sr2FeO3F,4.9011538461538455,3.729591346153846,3.192466346153845,1.8770817307692307,1.4400096153846158,1.1559807692307689
235,mp-1219056,Sn2Sb2Pb4O13,3.5709759615384646,3.5709759615384646,3.5709759615384646,3.5709759615384646,3.5709759615384646,3.5709759615384646
236,mp-1219278,ScSb3Pb4O13,1.496028846153848,1.496028846153848,1.496028846153848,1.496028846153848,1.496028846153848,1.496028846153848
237,mp-1219532,Sr18Ca3Cr14O56,5.130048076923075,4.055923076923075,3.500524038461541,3.142182692307693,2.9017836538461554,2.8919278846153875
238,mp-1219552,RbTi3NbO9,2.6372163461538496,2.6372163461538496,2.6372163461538496,2.6372163461538496,2.6372163461538496,2.6372163461538496
239,mp-1220624,Nd2EuBeO5,3.6691490384615366,3.6691490384615366,3.6691490384615366,3.662379807692306,3.662379807692306,3.6722067307692288
240,mp-1220785,NaLaTi2O6,0.4962307692307696,0.49567788461538503,0.5000288461538466,0.5000288461538466,0.500552884615385,0.500552884615385
241,mp-1220924,NaPrTi2O6,0.24241826923076934,0.23167307692307706,0.23175480769230786,0.23048076923076943,0.2276057692307694,0.2276057692307694
242,mp-1221012,NaGdTi2O6,-0.8496971153846149,-0.847552884615384,-0.847552884615384,-0.8480144230769225,-0.8480144230769225,-0.8568942307692302
243,mp-1221058,NaFeSnO4,5.116548076923072,5.116548076923072,5.116548076923072,5.119413461538457,5.1197403846153815,5.1181394230769195
244,mp-1221575,MnZn4O5,6.310033653846152,6.309495192307692,6.307576923076922,5.594826923076924,4.260230769230766,3.404495192307692
245,mp-1221602,MnZn(FeO2)4,5.175860576923072,5.176187499999996,5.174586538461534,4.723600961538456,4.5415576923076895,3.108884615384615
246,mp-1221877,Mn9Zn3O16,6.092024038461535,6.092024038461535,6.088283653846149,6.08695192307692,5.48375961538461,4.4654567307692306
247,mp-1221899,Mn2FeSbO6,-0.9099471153846154,-0.9150528846153847,-0.9148173076923077,-0.9148173076923077,-0.9180336538461538,-0.9180336538461538
248,mp-1221916,Mn3V2O8,6.031610576923076,6.03364423076923,6.055456730769229,6.061649038461537,6.068802884615384,6.0699423076923065
249,mp-1221942,Mn2Bi3Sb3O14,3.7980817307692307,3.7980817307692307,3.794596153846153,3.794596153846153,3.7935913461538453,3.7947692307692305
250,mp-1221959,MgTi2MnO6,5.390740384615379,5.250033653846153,5.119793269230767,4.243798076923074,4.196879807692304,4.147793269230769
251,mp-1221990,MgVCrO4,5.3707644230769205,5.273293269230769,5.083298076923075,4.436014423076921,4.312264423076919,4.304629807692304
252,mp-1221996,Mn2CoO4,3.8804807692307692,1.7910336538461538,0.6496298076923086,-0.4025240384615385,-0.46330288461538427,-0.38668269230769214
253,mp-1221997,MgTi4FeO10,4.320817307692305,4.205870192307693,3.898504807692309,3.7855096153846173,3.8375721153846163,3.808519230769231
254,mp-1222018,Mn2Cr3FeO8,5.604677884615382,5.604677884615382,5.605004807692305,5.603403846153844,5.603403846153844,5.142788461538458
255,mp-1222070,MgTi4(PO4)6,3.799884615384616,3.9126538461538454,3.6413557692307705,3.450009615384616,3.0742451923076937,2.893802884615387
256,mp-1222170,Mg3MnNi3O8,5.951399038461535,5.971403846153842,5.977985576923073,5.981283653846149,5.999124999999996,6.001596153846149
257,mp-1222354,LiInO2,6.065668269230768,6.065668269230768,6.065668269230768,6.065668269230768,6.065668269230768,6.060711538461537
258,mp-1222955,LaPrCr2O6,1.5722451923076926,1.5722451923076926,1.5722451923076926,1.5645625,1.5598317307692307,1.5618173076923076
259,mp-1223117,La8Te3SeO8,2.2295769230769213,3.675721153846153,4.1141923076923055,4.506721153846149,4.553105769230762,4.553105769230762
260,mp-1223194,La4As2(S2O)3,3.850240384615385,4.620370192307695,4.837682692307691,5.260711538461539,5.310499999999999,5.3126778846153835
261,mp-1223259,La2CoNiO6,2.3836538461538472,2.3836538461538472,2.3836538461538472,2.3775192307692317,2.3772692307692314,2.3772692307692314
262,mp-1223262,La6Sb4(SO4)3,5.183173076923073,5.824105769230764,6.178028846153847,6.245745192307691,6.239975961538456,6.528807692307689
263,mp-1223401,KNb4AsO13,3.1487451923076923,3.1747259615384618,3.1720384615384614,3.1971490384615384,3.2182884615384606,3.5110913461538433
264,mp-1223583,KNb5Pb2O15,0.4695384615384627,0.7013750000000011,0.7525192307692318,0.49217307692307843,1.5662115384615372,1.7370048076923068
265,mp-1223615,KTa5Pb2O15,5.941149038461537,5.940043269230767,5.954076923076922,5.9530721153846144,5.9530721153846144,5.9530721153846144
266,mp-1223746,InSb3Pb4O13,3.523538461538463,3.5224134615384632,3.5224134615384632,3.5239182692307716,3.5239182692307716,3.5239182692307716
267,mp-1223769,K4Ta3NbO12,-1.0488461538461524,-0.6395144230769225,-0.2596250000000001,0.6097115384615388,0.8865625,0.947028846153846
268,mp-1224490,Hf2Sb2Pb4O13,3.0775336538461526,3.0912644230769213,3.13849519230769,3.2510961538461527,3.302283653846151,3.3171009615384595
269,mp-1224628,GdBO3,2.139793269230771,2.6140961538461553,3.076947115384615,3.634817307692306,4.311605769230772,4.598509615384615
270,mp-1224655,GdY(FeO3)2,2.483009615384619,2.483009615384619,2.483009615384619,2.4768750000000037,2.4768750000000037,2.4768750000000037
271,mp-1224682,Gd2GaSbO7,0.02809615384615381,0.4604855769230768,1.4569038461538473,1.6271634615384631,1.3388125000000017,2.227966346153845
272,mp-1224711,Gd2MnSbO7,-0.2932692307692309,-0.3186346153846157,0.1313894230769231,0.6663990384615389,1.4874278846153854,1.6398125000000006
273,mp-1224730,Gd2CrSbO7,1.1601057692307686,1.1601057692307686,1.1601057692307686,1.152423076923076,1.152423076923076,1.152423076923076
274,mp-1224734,La20S29O,3.1783605769230734,4.1959374999999985,4.658336538461532,4.658490384615377,4.658163461538455,4.660341346153839
275,mp-1224786,GaSbO4,3.653153846153845,3.653153846153845,3.642999999999999,3.641822115384614,3.641822115384614,3.6428269230769224
276,mp-1224890,FeSb3Pb4O13,2.637350961538464,2.637350961538464,2.64725480769231,2.64725480769231,2.6775480769230793,2.67062980769231
277,mp-1224914,GaSb3Pb4O13,3.505043269230772,3.505043269230772,3.505043269230772,3.505043269230772,3.505043269230772,3.505043269230772
278,mp-1225008,Gd2InSbO7,0.1073317307692309,0.4940240384615385,1.1701586538461546,1.787447115384616,1.8476394230769246,1.5265769230769237
279,mp-1225159,Er2CrSbO7,1.585201923076925,1.585201923076925,1.585201923076925,1.5784471153846171,1.5784471153846171,1.5784471153846171
280,mp-1225344,Dy2MnSbO7,1.4668798076923073,1.7544903846153856,1.6416586538461535,2.585504807692308,2.7845192307692312,3.216711538461538
281,mp-1225509,Dy2CrSbO7,1.5968750000000018,1.5968750000000018,1.5968750000000018,1.590120192307694,1.590120192307694,1.590120192307694
282,mp-1225903,Gd2Mn(GeO3)4,2.294620192307694,2.2715288461538483,2.4715336538461563,2.6167836538461566,2.8682980769230784,3.014245192307693
283,mp-1226180,CrSnSbO6,-0.6937740384615381,-0.7221057692307687,-0.6390096153846149,-0.6395336538461532,-0.6395336538461532,-0.6395336538461532
284,mp-1226278,CrSb3Pb4O13,1.9733990384615412,1.966586538461541,1.966586538461541,1.9698028846153872,1.9712259615384642,1.9667403846153872
285,mp-1226344,CrGeSbO6,-0.9976778846153831,-0.9976778846153831,-0.9944615384615368,-0.9975480769230755,-1.0495865384615366,-1.0397932692307672
286,mp-1226537,Cs3Ge2Sb3O13,5.975624999999997,5.975624999999997,5.969173076923075,5.967995192307689,5.969471153846151,5.969956730769228
287,mp-1226548,CsSiSbO5,6.008423076923075,6.008423076923075,6.004115384615384,6.002937499999998,6.00441346153846,6.004899038461537
288,mp-1226851,CeTaTiO6,2.1093942307692335,2.1093942307692335,2.1093942307692335,2.1093942307692335,2.1093942307692335,2.1093942307692335
289,mp-1227184,CaNd3Cr4O16,1.3506490384615366,1.4135913461538445,1.465894230769229,1.5005817307692295,1.5005817307692295,1.5005817307692295
290,mp-1227239,Ca5P3O13,6.237668269230771,6.237668269230771,6.237668269230771,6.237668269230771,6.237668269230771,6.237668269230771
291,mp-1227255,CaCeV2O8,2.989322115384616,2.9891250000000005,2.9851442307692313,2.9773221153846166,2.976014423076924,2.976014423076924
292,mp-1227336,BaSrTi2O6,5.356894230769227,5.006769230769227,4.830009615384612,4.637274038461536,3.475461538461535,3.1763076923076903
293,mp-1227420,BaSrMn2O6,6.3635384615384645,6.3635384615384645,6.3635384615384645,6.3635384615384645,6.3635384615384645,6.3635384615384645
294,mp-1227631,Ca3CdO4,6.087062499999998,6.086836538461537,6.074749999999998,6.0431730769230745,6.0431730769230745,6.0362403846153825
295,mp-1227688,BaSr3Ti4O12,5.204269230769227,4.734269230769227,4.5893557692307665,4.435048076923077,3.3260336538461504,2.985326923076919
296,mp-1227710,BaSr4Ti5O15,5.300793269230765,4.837788461538458,4.697346153846151,4.54191826923077,3.485552884615382,3.135740384615382
297,mp-1227713,Ca2Tl2O5,5.57350961538461,5.57350961538461,5.591331730769226,5.591331730769226,5.5970624999999945,5.596149038461533
298,mp-1227843,BaSr(PbO3)2,6.34248557692308,6.34248557692308,6.34248557692308,6.34248557692308,6.34248557692308,6.338812500000002
299,mp-1228030,Ba4Bi2O,5.1047644230769205,5.108264423076921,5.160091346153845,5.160091346153845,5.1528653846153825,5.1528653846153825
300,mp-1228084,Ba4Sc2Cu2O9,5.184341346153844,5.14983173076923,5.134153846153845,5.12466346153846,5.1202644230769225,5.119086538461539
301,mp-1228124,Ba6Ti5PtO18,2.360427884615387,2.1917788461538477,1.866153846153846,1.6134326923076923,1.500052884615384,1.414485576923075
302,mp-1228129,Ba4InSbO8,6.640625000000002,6.640625000000002,6.640625000000002,6.640625000000002,6.640567307692309,6.639158653846156
303,mp-1228133,Ba3Lu2MoO9,1.7514663461538467,1.7656538461538465,1.7656538461538465,1.7656538461538465,1.7656538461538465,1.7656538461538465
304,mp-1228277,Ba3CaBi2O9,6.523788461538464,6.523788461538464,6.523788461538464,6.523788461538464,6.523788461538464,6.595581730769235
305,mp-1228281,Ba3ZrTa4O15,5.912086538461537,5.912086538461537,5.918745192307691,5.918745192307691,5.918889423076921,5.918889423076921
306,mp-1228360,Ba2InCuO4,5.944100961538457,5.9490576923076866,5.9490576923076866,5.9490576923076866,5.9490576923076866,5.9490576923076866
307,mp-1228362,Ba2SrTi3O9,5.5996586538461495,5.337596153846148,5.232283653846151,4.682605769230765,3.73605288461538,3.552278846153843
308,mp-1228376,Ba3Fe2WO9,2.049889423076924,2.049889423076924,2.0469278846153856,2.0469278846153856,2.036759615384616,2.036759615384616
309,mp-1228392,Ba2CePbO6,6.609937500000002,6.612870192307694,6.612870192307694,6.612870192307694,6.612870192307694,6.612870192307694
310,mp-1228430,Ba3Ta4TiO15,6.141855769230769,6.141855769230769,6.141855769230769,6.141855769230769,6.141317307692308,6.1302980769230775
311,mp-1228478,Ba4Ti3PtO12,2.8483028846153866,2.6982644230769273,2.3801442307692318,2.2268750000000024,2.0347451923076934,1.9575625000000012
312,mp-1228585,Ba4Ta10CoO30,5.6402115384615366,3.8365865384615394,3.3844086538461555,3.1205721153846167,2.7485144230769247,2.5793750000000015
313,mp-1228643,Ba3In2MoO9,5.827581730769227,5.827581730769227,5.827581730769227,5.827581730769227,5.827581730769227,5.827581730769227
314,mp-1228716,Ca3Ga2(SnO4)3,5.809788461538458,5.809788461538458,5.809788461538458,5.809788461538458,5.809788461538458,5.809788461538458
315,mp-1228843,AlSb3Pb4O13,3.517456730769233,3.517456730769233,3.517456730769233,3.517456730769233,3.5218269230769246,3.5218269230769246
316,mp-1229097,AlCrFeO4,5.831423076923075,5.832855769230767,5.832855769230767,5.832855769230767,5.831581730769229,5.831581730769229
317,mp-1229253,CaCe4Si3O13,6.057004807692305,6.057004807692305,6.040423076923075,6.038067307692305,6.038067307692305,6.038442307692306
318,mp-1237522,BiSb3(PO4)6,3.2658028846153857,3.26710576923077,3.268562500000001,3.268562500000001,3.2741634615384623,3.2741634615384623
319,mp-1239394,TiSb(PO4)3,2.874365384615388,2.874365384615388,2.874365384615388,2.874365384615388,2.874365384615388,2.874283653846158
320,mp-1244526,TiP3WO12,3.099951923076927,3.091177884615388,3.0685528846153876,3.0692403846153877,3.087591346153848,3.087591346153848
321,mp-12509,YZnPO,0.05337019230769229,0.05337019230769229,0.0101490384615385,0.002379807692307693,0.00327884615384616,0.00327884615384616
322,mp-12516,NdZnSbO,1.2433269230769224,1.2433269230769224,1.2433269230769224,1.2429519230769226,1.2429519230769226,1.211865384615384
323,mp-1251643,Ca2AlVO5,5.990346153846152,5.990346153846152,5.990346153846152,5.990346153846152,5.989807692307692,5.989807692307692
324,mp-1272688,Ni(PtO2)3,6.1324375,6.144822115384614,6.143495192307693,6.143495192307693,6.168500000000001,6.168500000000001
325,mp-1272719,Sr2TaMnO6,5.659499999999999,5.659499999999999,5.659499999999999,5.659499999999999,5.659499999999999,5.659499999999999
326,mp-1272804,LiMn2O4,5.926903846153843,5.938360576923074,5.9471442307692275,5.949499999999997,5.949499999999997,5.949283653846151
327,mp-1273081,CaLa2CoO6,3.030908653846154,3.030908653846154,3.030908653846154,3.0247740384615387,3.0247740384615387,3.0267596153846155
328,mp-1273504,SrLaCoO4,3.0526586538461524,3.0526586538461524,3.0526586538461524,3.046524038461537,3.046524038461537,3.048509615384614
329,mp-1274143,Sr2FeWO6,2.3432259615384643,2.352552884615387,2.3614230769230793,2.3614230769230793,2.371591346153849,2.3745528846153876
330,mp-1274783,SrLaCoO4,3.054721153846153,3.054721153846153,3.054721153846153,3.0485865384615374,3.0485865384615374,3.050572115384614
331,mp-1275198,Nb2Co4O9,-0.6346105769230765,-0.6346105769230765,-0.620384615384615,-0.598524038461538,-0.5057259615384614,-0.5057259615384614
332,mp-1276507,Nb2Co4O9,-0.6346105769230765,-0.6346105769230765,-0.620384615384615,-0.598524038461538,-0.5057259615384614,-0.5057259615384614
333,mp-1276666,SrLaCoO4,3.0526586538461524,3.0526586538461524,3.0526586538461524,3.046524038461537,3.046524038461537,3.048509615384614
334,mp-1276755,Sr2FeOsO6,3.007500000000001,2.666019230769234,2.478990384615387,2.4933125000000023,2.4843413461538493,2.4843413461538493
335,mp-1277667,Mg2FeWO6,0.3739615384615385,0.3290192307692308,0.366514423076923,0.37271153846153854,0.3614134615384615,0.3614134615384615
336,mp-1279043,Ba2MnNbO6,-1.1933365384615369,-1.203971153846152,-1.2095192307692288,-1.2095865384615367,-1.1760144230769214,-0.9965721153846139
337,mp-1279869,Ba2FeMoO6,6.060437500000002,6.060509615384618,6.056798076923079,6.054870192307694,5.9522403846153855,5.626836538461536
338,mp-1281224,MnO,6.202432692307691,6.202432692307691,6.202432692307691,6.2026538461538445,6.2026538461538445,6.2026538461538445
339,mp-1282190,Sr2VMoO6,5.0553653846153805,5.055879807692303,5.054278846153841,5.054278846153841,5.054278846153841,5.0073990384615366
340,mp-1283577,CrO,6.201971153846155,6.201971153846155,6.205485576923078,6.216447115384617,6.21794230769231,6.2173750000000005
341,mp-1283831,Sr2TaCoO6,2.723730769230772,2.5436298076923096,2.587245192307695,2.587245192307695,2.587245192307695,2.587245192307695
342,mp-1285,PtO2,3.579908653846154,3.579908653846154,3.5683413461538467,3.5671634615384624,3.5671634615384624,3.5681682692307697
343,mp-1285565,YCrO4,2.4823028846153856,2.4823028846153856,2.4823028846153856,2.4823028846153856,2.4823028846153856,2.4823028846153856
344,mp-12866,SrSnO3,6.463673076923078,6.463673076923078,6.463673076923078,6.463673076923078,6.463673076923078,6.463673076923078
345,mp-1286807,AlV2O4,5.92251442307692,5.924471153846151,5.941009615384612,5.946307692307689,5.946307692307689,5.944831730769228
346,mp-1287553,SrLaCoO4,3.082173076923076,3.082173076923076,3.082173076923076,3.0760384615384604,3.0760384615384604,3.0780240384615376
347,mp-1288155,Ba2MnNbO6,-1.1766249999999987,-1.2176874999999987,-1.2162307692307677,-1.2158509615384603,-1.176235576923076,-0.9946394230769218
348,mp-1288982,SrLaVO4,-0.38251923076923017,-0.39296153846153786,-0.39296153846153786,-0.3924374999999994,-0.3924374999999994,-0.3924374999999994
349,mp-1289469,Sr2CoGe2O7,-0.46217788461538495,-0.3477067307692311,-0.3477067307692311,-0.3477067307692311,-0.3477067307692311,-0.3477067307692311
350,mp-12911,Ba2LaRuO6,2.991735576923075,2.991735576923075,2.991735576923075,2.991735576923075,2.991735576923075,3.007894230769229
351,mp-12912,Ba2PrRuO6,2.775663461538461,2.775663461538461,2.791822115384614,2.7936442307692295,2.7936442307692295,2.805389423076922
352,mp-1291532,Sr2NbCoO6,2.09652403846154,2.0860000000000016,2.0803173076923094,2.0803173076923094,2.0803173076923094,2.110673076923079
353,mp-1291775,Ba2TaMnO6,5.953706730769229,5.953706730769229,5.960365384615383,5.960365384615383,5.9605096153846135,5.9605096153846135
354,mp-1296711,LaCoO3,2.387389423076924,2.387389423076924,2.387389423076924,2.3812548076923084,2.3810048076923085,2.3810048076923085
355,mp-1298732,Li2Ni3BiO8,6.388879807692307,6.403990384615384,6.42326923076923,6.429177884615384,6.438514423076921,6.440009615384614
356,mp-1299695,Sr2MnNbO6,0.34426442307692295,0.35163461538461516,0.5593269230769231,0.6393990384615387,0.9432259615384615,1.2321009615384606
357,mp-1303958,Li2Ni3SbO8,5.981966346153844,5.983706730769229,5.983706730769229,5.9827067307692285,5.9904615384615365,6.0040096153846125
358,mp-1309882,Ba2TaMnO6,5.953706730769229,5.953706730769229,5.960365384615383,5.960365384615383,5.9605096153846135,5.9605096153846135
359,mp-13206,PrZnPO,-0.21318750000000006,-0.253096153846154,-0.2608653846153848,-0.2608653846153848,-0.2599663461538463,-0.2599663461538463
360,mp-1342,BaO,6.494197115384617,6.494197115384617,6.494197115384617,6.494197115384617,6.494197115384617,6.494197115384617
361,mp-13660,Ca4Sb2O,5.057389423076921,5.057389423076921,5.057389423076921,5.057389423076921,5.061499999999997,5.057149038461536
362,mp-13803,Nb2Hg2O7,1.48048076923077,1.48048076923077,1.48048076923077,1.4727980769230777,1.4727980769230777,1.4727980769230777
363,mp-13820,Cd3SiO5,4.514653846153848,3.98027403846154,2.85835576923077,1.9369086538461529,0.9422884615384617,1.1670961538461528
364,mp-13900,Sr(CuO)2,5.921033653846153,5.921033653846153,5.921033653846153,5.921033653846153,5.921033653846153,5.918807692307691
365,mp-13971,Nd2SeO2,1.9918653846153873,2.0254615384615398,2.947947115384613,4.118975961538457,4.648413461538457,4.6768317307692255
366,mp-13972,Sm2SeO2,6.762730769230769,6.802509615384617,6.783841346153846,6.7823365384615375,6.7823365384615375,6.783826923076924
367,mp-13973,Gd2SeO2,0.537158653846154,0.9050865384615391,1.712966346153847,1.645721153846155,2.6110432692307697,3.477312499999999
368,mp-13974,Ho2SeO2,1.849,2.689620192307693,3.5945769230769224,4.2274759615384605,4.652572115384616,5.483711538461536
369,mp-13975,Er2SeO2,3.0598509615384635,4.12015384615385,4.6583317307692305,5.764980769230767,5.825235576923073,5.855451923076917
370,mp-13998,Na5AlO4,5.3748124999999956,5.3748124999999956,5.393629807692303,5.393629807692303,5.393629807692303,5.393629807692303
371,mp-14026,Ca2Ta2O7,5.632432692307689,5.632432692307689,5.668293269230767,5.668293269230767,5.668293269230767,5.666177884615381
372,mp-14100,Cd(RhO2)2,5.884639423076923,5.912793269230769,5.908124999999999,5.908124999999999,5.908124999999999,5.908124999999999
373,mp-14352,KGeSbO5,6.038927884615382,6.038927884615382,6.038927884615382,6.0359951923076895,6.0359951923076895,6.0359951923076895
374,mp-14368,SbAsO5,3.4508846153846156,3.4508846153846156,3.4508846153846156,3.4517740384615383,3.4517740384615383,3.4517740384615383
375,mp-14880,La2Ta3(SO4)2,1.510951923076924,1.5290288461538475,1.5508846153846167,1.855716346153848,2.177341346153847,2.243572115384617
376,mp-14912,La4Si2Se3O7,4.8217115384615346,5.687355769230761,6.197562499999997,6.233624999999998,6.2732163461538395,6.609057692307691
377,mp-15107,KSnAsO5,5.997384615384612,6.000427884615381,6.008043269230766,6.008043269230766,6.0274471153846125,6.0325048076923045
378,mp-15248,K3Nb3(BO6)2,2.0978365384615403,2.250149038461541,2.4848269230769255,2.7613221153846177,2.7977500000000024,2.8391682692307705
379,mp-15282,RbMn4(AsO4)3,6.103778846153846,6.102302884615384,6.114350961538461,6.114350961538461,6.114350961538461,6.131605769230768
380,mp-15315,Ca4Ti3O10,6.08572115384615,6.08572115384615,6.087004807692304,6.062524038461534,5.684975961538455,5.607899038461534
381,mp-1539317,Ta2O5,3.5383028846153866,3.5383028846153866,3.5383028846153866,3.5383028846153866,3.5415432692307713,3.5415432692307713
382,mp-1539672,Ca(MoO2)2,5.487990384615382,5.487990384615382,5.487990384615382,5.499149038461535,5.499149038461535,5.499149038461535
383,mp-1540145,Ca(CuO2)2,5.74574038461538,5.74574038461538,5.74574038461538,5.74574038461538,5.74574038461538,5.74574038461538
384,mp-1541943,Zn(CuO2)2,5.920153846153843,5.920153846153843,5.920153846153843,5.920153846153843,5.920153846153843,5.919966346153843
385,mp-1542014,La2MgNiO6,-0.4557644230769227,-0.46915865384615346,-0.45862019230769197,-0.6337836538461535,-0.7326586538461537,-0.7127499999999998
386,mp-15743,Sr2CeO4,6.188389423076921,6.188389423076921,6.179572115384614,6.1783942307692294,6.1783942307692294,6.178879807692307
387,mp-15866,SrV3P4O17,3.2786490384615403,3.2786490384615403,3.001298076923079,2.9318942307692333,2.7508076923076947,2.9670721153846165
388,mp-15897,La4Si2S3O7,4.74651442307692,5.25182692307692,5.396432692307694,5.528706730769224,5.625918269230764,6.068918269230765
389,mp-16032,Pr2TeO2,1.8159807692307708,1.774903846153848,2.580158653846153,3.9951923076923075,4.153341346153844,4.203509615384611
390,mp-16033,Sm2TeO2,6.805168269230771,6.801014423076925,6.782019230769231,6.780841346153846,6.780841346153846,6.782331730769231
391,mp-16035,Gd2TeO2,0.2868125,0.4029855769230769,1.1097211538461542,1.6493317307692326,1.9551586538461536,2.377173076923076
392,mp-16036,Tb2TeO2,1.5362548076923077,2.3904182692307687,3.323149038461537,4.249649038461536,4.6610432692307695,5.5417499999999995
393,mp-16037,Dy2TeO2,2.3506586538461556,2.398817307692308,2.5186923076923096,3.304302884615384,4.286365384615386,4.833221153846155
